1169	opo0829a	COSMOS 1161898 , COSMOS 1705033 , COSMOS 2607238 , COSMOS 3127341	COSMOS 1161898	Barred Spiral Galaxy	Hubble Surveys Barred Spiral Galaxies
1175	heic0811a	1030-1813, 1030-2559, 1256-0, 1256-142, 1256-1967, ECDFS-11490, ECDFS-5856, HDFS1-1849, HDFS2-2046	1030-1813	Galaxy Portrait	Hubble studies compact galaxies loaded with stars
1176	heic0808b	NGC 2397	Supernova in NGC 2397	Supernova Host Galaxy	Supernova in NGC 2397
1178	heic0805h	Abell 1689	A1689-zD1	Gravitational Lens Cluster	Wide-field image of the Virgo constellation (ground-based image)
1179	heic0805b	Abell 1689	Abell 1689	Gravitational Lens Cluster	A Young Galaxy Brimming with Star Birth (artist's impression)
1180	heic0805a	Abell 1689	A1689-zD1	Gravitational Lens Cluster	Hubble Uncovers One of the Youngest and Brightest Galaxies in the Early Universe
1181	heic0804b	NGC 1132	NGC 1132 in visible and X-Ray	Fossil Group Giant	NGC 1132 in visible and X-Ray
1182	heic0804c	NGC 1132	of NGC 1132	Fossil Group Giant	Annotated Hubble image of NGC 1132
1185	heic0717b	Arp 87	Arp 87 from the DSS	Galaxy Portrait	Arp 87 from the DSS (ground-based image)
1200	heic0705b	Abell 2667	Abell 2667	Galaxy Cluster	Infrared image of the galaxy Abell 2667
1201	opo0705a	NGC 1313	Stellar "Infant Mortality" in Spiral Galaxy NGC 1313	Spiral Galaxy	Stellar "Infant Mortality" in Spiral Galaxy NGC 1313
1202	opo0705b	NGC 1313	Barred Spiral Galaxy NGC 1313 - VLT	Barred Spiral Galaxy	Barred Spiral Galaxy NGC 1313 - VLT
1203	opo0705c	NGC 1313	Barred Spiral Galaxy NGC 1313 - HST	Barred Spiral Galaxy	Barred Spiral Galaxy NGC 1313 - HST
1204	heic0614b	LEDA 2826829	MRC 1138-262	Galaxy Portrait	The Spiderweb Galaxy and its surroundings [full ACS view]
1205	heic0614a	LEDA 2826829	MRC 1138-262	Galaxy Portrait	Flies in a spider's web: Galaxy caught in the making
1208	opo0620a	GRB000926, GRB020903, GRB030329, GRB980703, GRB990705, GRB990712	GRB000926	Galaxy Portrait	The Host Galaxies of Gamma-ray Bursts
1219	opo0435a	I Zw 18	I Zw 18	Galaxy Portrait	I Zwicky 18: A Baby Galaxy in a Grown-Up Universe
1221	opo0425a	NGC 3949	Images Cousin of the Milky Way	Galaxy Portrait	Hubble Images Majestic Cousin of the Milky Way
1223	opo0413a	NGC 300 / IRAS 00525-3757	NGC 300 / IRAS 00525-3757	Galaxy Portrait	Hubble sees stars as numerous as grains of sand in nearby galaxy
1226	heic0401d	NGC 3031	Messier 81 spiral arm ˜	Spiral Galaxy	Messier 81 spiral arm (WFPC2 image) ˜
1227	heic0401f	NGC 3031 / NGC 3034	The dynamic duo, Messier 81 and 82	Galaxy Portrait	The dynamic duo, Messier 81 and 82 (ground-based)
1228	heic0401c	NGC 3031	SN 1993J	Supernova Host Galaxy	Close-up of the Supernova 1993J explosion site (ACS/HRC image)
1229	heic0401e	NGC 3031	Grand Spiral Messier 81	Spiral Galaxy	Grand Spiral Messier 81 (ground-based)
1230	heic0401b	NGC 3031	SN 1993J	Supernova Host Galaxy	The site of the Supernova 1993J explosion (composite)
1231	opo0402h	Abell 2125	Abell 2125	Galaxy Cluster	Artist's View of C153 in Abell 2125
1232	opo0402c	Abell 2125	Abell 2125	Galaxy Cluster	Galaxy C153 in Cluster Abell 2125 in Visible (HST)
1233	heic0313a	RDCS1252.9-2927, TNJ1338-1942	RDCS1252.9-2927	Star Cluster	A tale of two record-breaking clusters
1234	heic0313d	RDCS1252.9-2927	RDCS1252.9-2927	Star Cluster	The cluster RDCS1252.9-2927 (overview)
1235	heic0313b	RDCS1252.9-2927	RDCS1252.9-2927	Star Cluster	The cluster RDCS1252.9-2927 (detail)
1236	heic0313c	TNJ1338-1942	TNJ1338-1942	Star Cluster	The cluster TNJ1338-1942 (overview)
1239	heic0309a	ClG 0024+1654	ClG 0024+1654	Galaxy Portrait	Unique Mass Map
1240	heic0309d	ClG 0024+1654	ClG 0024+1654	Galaxy Cluster	Sky around galaxy cluster CL0024+1654 (ground-based image)
1254	opo0301b	Abell 1689	Abell 1689	Gravitational Lens Cluster	Hubble Looks Through Cosmic Zoom Lens (6 cropped images)
1255	opo0301d	Abell 1689	Abell 1689	Gravitational Lens Cluster	Galaxy Cluster Abell 1689 Details
1256	opo0301c	Abell 1689	Abell 1689	Gravitational Lens Cluster	Galaxy Cluster Abell 1689 Details
1257	opo0301h	Abell 1689	Abell 1689	Gravitational Lens Cluster	Galaxy Cluster Abell 1689 Details
1258	opo0301f	Abell 1689	Abell 1689	Gravitational Lens Cluster	Galaxy Cluster Abell 1689 Details
1259	opo0301g	Abell 1689	Abell 1689	Gravitational Lens Cluster	Galaxy Cluster Abell 1689 Details
1260	opo0301e	Abell 1689	Abell 1689	Gravitational Lens Cluster	Galaxy Cluster Abell 1689 Details
1261	heic0207g	NGC 4013 / IRAS 11559+4413	NGC 4013 / IRAS 11559+4413	Galaxy Portrait	NICMOS finds a golden ring at the heart of a galaxy (NICMOS image)
1262	heic0207e	NGC 4013 / IRAS 11559+4413	NGC 4013 / IRAS 11559+4413	Galaxy Portrait	NICMOS finds a golden ring at the heart of a galaxy (WFPC2 image)
1263	heic0207f	NGC 4013 / IRAS 11559+4413	NGC 4013 / IRAS 11559+4413	Galaxy Portrait	NICMOS finds a golden ring at the heart of a galaxy (NICMOS image)
1264	heic0205a	NGC 7673	Hyperactive galaxy NGC 7673	Active Galaxy	Hyperactive galaxy NGC 7673
1265	heic0113a	Abell 2218	Abell 2218	Galaxy Cluster	Hubble and Keck discover galaxy building block
1266	heic0113b	Abell 2218	Abell 2218	Galaxy Cluster	Hubble and Keck's newly discovered galaxy 'building block'
1270	heic0106g	NGC 1512 / IRAS 04022-4329	Individual colour images - 5 (WFPC2, 827 nm	Barred Spiral Galaxy	Individual colour images - 5 (WFPC2, 827 nm)
1271	heic0106h	NGC 1512 / IRAS 04022-4329	Individual colour images - 6 (NICMOS, 1600nm	Barred Spiral Galaxy	Individual colour images - 6 (NICMOS, 1600nm)
1272	heic0106e	NGC 1512 / IRAS 04022-4329	Individual colour images - 3 (WFPC2, 545 nm	Barred Spiral Galaxy	Individual colour images - 3 (WFPC2, 545 nm)
1273	heic0106f	NGC 1512 / IRAS 04022-4329	Individual colour images - 4 (WFPC2, 659 nm	Barred Spiral Galaxy	Individual colour images - 4 (WFPC2, 659 nm)
1274	heic0106c	NGC 1512 / IRAS 04022-4329	Individual colour images - 1 (FOC, 220 nm	Barred Spiral Galaxy	Individual colour images - 1 (FOC, 220 nm)
1275	heic0106i	NGC 1512 / IRAS 04022-4329	Individual colour images - 7 (NICMOS, 1870 nm	Barred Spiral Galaxy	Individual colour images - 7 (NICMOS, 1870 nm)
1276	heic0106d	NGC 1512 / IRAS 04022-4329	Individual colour images - 2 (WFPC2, 338 nm	Barred Spiral Galaxy	Individual colour images - 2 (WFPC2, 338 nm)
1277	opo0109b	SN 1997FF	SN 1997FF	Supernova Host Galaxy	Farthest Supernova Ever - SN 1997ff
1280	opo0104d	UGC 06471 / UGC 06472	Merging Galaxies UGC06471 and UGC06472	Galaxy Portrait	Merging Galaxies UGC06471 and UGC06472
1281	opo0104c	ESO 0418-008 / IRAS 03294-3022	Spiral Galaxy ESO 0418-008	Spiral Galaxy	Spiral Galaxy ESO 0418-008
1283	heic0005b	Abell 1835	Abell 1835	Galaxy Cluster	Galaxy Cluster Abell 1835
1284	heic0003b	ESO 184-G82	ESO 184- 82	Galaxy Portrait	First close look at gamma-ray burst host galaxy ESO 184-G82
1285	opo0021a	NGC 4438 / IRAS 12252+1317	Active Galaxy NGC 4438	Active Galaxy	Active Galaxy NGC 4438
1286	heic0002b	NGC 4450	NGC 4450	Active Galaxy	The Galaxy NGC 4450 is Host to a Supermassive Black Hole
1289	heic9902c	NGC 5689 / NGC 5838 / NGC 5965 / NGC 7537	NGC 5689	Galaxy Portrait	Starry Bulges Yield Secrets to Galaxy Growth (Hubble and Ground-Based View)
1291	opo9928b	MS1054-03	Galaxy Cluster MS1054-03	Galaxy Cluster	Galaxy Cluster MS1054-03
1292	opo9919b	NGC 4603	Full WFPC2 Field NGC 4603	Galaxy Portrait	Full WFPC2 Field NGC 4603
1294	opo9821f	NGC 4314 / IRAS 12200+3010	Galaxy NGC 4314 ( WFPC2	Barred Spiral Galaxy	Galaxy NGC 4314 (Hubble WFPC2 Mosaic)
1295	opo9821a	NGC 4314 / IRAS 12200+3010	Galaxy NGC 4314	Barred Spiral Galaxy	Galaxy NGC 4314
1304	opo9725b	ZwCl 6429	ClG 1358+62	Galaxy Cluster	Gravitationally Lensed Image of Highest Redshift Galaxy
1305	opo9725a	ZwCl 6429	ClG 1358+62	Galaxy Cluster	Gravitationally Lensed Image of Highest Redshift Galaxy
1306	opo9701a	NGC 3377 / NGC 3379 / NGC 4486B	NGC 3377 / NGC 3379 / NGC 4486B	Active Galaxy	Massive Black Holes In Galaxies NGC 3377, NGC 3379 And NGC 4486b
1310	opo9621a	NGC 1365 / IRAS 03317-3618	Galaxy NGC 1365	Great Barred Spiral	Galaxy NGC 1365
1312	opo9547b	NGC 4261	Core of Galaxy NGC 4261- Artist Concept	Galaxy Portrait	Core of Galaxy NGC 4261- Artist Concept
1316	opo9449d	M 100	Cepheid Variable Star in Galaxy M100	Grand Design Spiral	Cepheid Variable Star in Galaxy M100
1317	opo9449a	M 100 / NGC 4321	Cepheid Variable Star in Galaxy M100	Cepheid Host Galaxy	Cepheid Variable Star in Galaxy M100
1318	opo9402c	M 100 / NGC 4321 / IRAS 12204+1605	M100 PC chip	Galaxy Portrait	M100 PC chip
1319	opo9401a	M 100 / NGC 4321 / IRAS 12204+1605	Spiral Galaxy M100	Spiral Galaxy	Spiral Galaxy M100
1320	opo9401c	M 100 / NGC 4321 / IRAS 12204+1605	Spiral Galaxy M100	Spiral Galaxy	Spiral Galaxy M100
1321	opo9401b	M 100 / NGC 4321 / IRAS 12204+1605	Spiral Galaxy M100	Spiral Galaxy	Spiral Galaxy M100
1322	opo9227b	NGC 4261	Core of Galaxy NGC 4261	Galaxy Portrait	Core of Galaxy NGC 4261
1323	opo9227a	NGC 4261	Core of Galaxy NGC 4261	Galaxy Portrait	Core of Galaxy NGC 4261
1325	heic1717c	NGC 4993	NGC 4993 seen with	Galaxy Portrait	NGC 4993 seen with Hubble
1327	heic1513b	NGC 6503	The area around NGC 6503	Galaxy Portrait	The area around NGC 6503 (ground-based image)
1328	heic1423d	Abell 2744	Abell 2744	Galaxy Cluster	One of three magnified images of a distant galaxy (2)
1329	heic1423e	Abell 2744	Abell 2744	Galaxy Cluster	One of three magnified images of a distant galaxy (3)
1330	heic1423c	Abell 2744	Abell 2744	Galaxy Cluster	One of three magnified images of a distant galaxy (1)
1334	heic2505j	NGC 5335	Barred Spiral Galaxy NGC 5335	Barred Spiral Galaxy	Barred Spiral Galaxy NGC 5335 (annotated)
1335	heic2505i	NGC 5335	Barred Spiral Galaxy NGC 5335	Barred Spiral Galaxy	Barred Spiral Galaxy NGC 5335
1336	potw2426c	NGC 5253	NGC 5253 (collage	Galaxy Portrait	NGC 5253 (collage)
1337	heic2310b	Galaxy cluster MACS0416 with Mothra pullout	Galaxy cluster MACS0416 with Mothra pullout	Galaxy Cluster	Galaxy cluster MACS0416 with Mothra pullout
1340	heic1919b	ESO 285-19	of Arp-Madore 2026-424	Galaxy Portrait	Wide-field view of Arp-Madore 2026-424 (ground-based view)
1341	heic1807c	MACS J1149+2223 / MACS J1149.5+223	Lensed Star 1	Galaxy Cluster	Lensed star in the cluster MACS j1149.5+223
1343	heic1607a	NGC 1600	NGC 1600	Giant Elliptical Galaxy	NGC 1600
1344	opo1534a	SpARCS1049+56	SpARCS1049+56	Galaxy Portrait	Signatures of the Earliest Galaxies
1347	heic1408b	CLASS B1608+656	CLASS B1608+656	Galaxy Portrait	Annotated image of the field around CLASS B1608+656
1350	opo0929d	M 83	of Sky Around M83	Southern Pinwheel Galaxy	Ground-based image of Sky Around M83 (ground-based image)
1352	heic0506c	Messier 51	Messier 51	Spiral Galaxy	The Whirlpool Galaxy (M51a) with it's sparkling arms is the first galaxy found to have a spiral structure.
1353	opo9510a	NGC 253	NGC 253	Sculptor Galaxy	NGC 253
1354	heic2407c	UGC 12158	Asteroid photobombs snapshot of Galaxy UGC 12158	Asteroid-Photobombed Galaxy	Asteroid photobombs Hubble snapshot of Galaxy UGC 12158 (compass image)
1355	heic1604a	GN-z11	GN-z11	Galaxy Portrait	Most distant galaxy
1356	heic1604b	GN-z11	GN-z11	Galaxy Portrait	Hubble spectroscopically confirms remotest galaxy today
1357	potw1425b	NGC 2441	SN 1995E	Supernova Host Galaxy	A curious supernova in NGC 2441 (annotated)
1366	heic1014b	Abell 1689	Abell 1689	Gravitational Lens Cluster	Distribution of light and mass in Abell 1689
1367	heic1806b	NGC 1052	NGC 1052	Galaxy Portrait	Ground-based view of the sky around the galaxies NGC 1052-DF4 NGC & 1052-DF2
1368	heic1408c	CLASS B1608+656	CLASS B1608+656	Galaxy Portrait	Digitized Sky Survey Image around CLASS B1608+656 (ground-based image)
1370	potw1526a	SBS1415+437	SBS1415+437	Galaxy Portrait	Intense and short-lived
1371	heic1421b	DDO 68	DDO 68	Dwarf Galaxy	The area around dwarf galaxy DDO 68 (ground-based image)
1372	opo1433d	IRC 0218	IRC 0218	Gravitational Lens	IRC 0218 lensing feature without foreground cluster
1373	heic1014a	Abell 1689	Abell 1689	Gravitational Lens Cluster	Mass map of Abell 1689
1375	heic1523c	Abell 2744	Abell 2744	Galaxy Cluster	Hubble Frontier Fields view of Abell 2744
1377	heic2313b	UGC 8091	Dwarf irregular galaxy UGC 8091	Dwarf Irregular Galaxy	Dwarf irregular galaxy UGC 8091 (wide-field view)
1378	heic1709c	NGC 4298 / NGC 4302	of NGC 4298 and NGC 4302	Galaxy Portrait	Wide-field image of NGC 4298 and NGC 4302 (ground-based image)
1379	opo1433c	IRC 0218	IRC 0218	Gravitational Lens	IRC 0218 lensing feature
1382	heic1712b	NGC 1512 / NGC 1510	of NGC 1510 and NGC 1512	Galaxy Portrait	Wide-field view of NGC 1510 and NGC 1512 (ground-based view)
1383	opo0929e	M 83	Digitized Sky Survey of Star Field Around M83	Southern Pinwheel Galaxy	Digitized Sky Survey Image of Star Field Around M83 (ground-based image)
1385	heic0905b	NGC 7049	of NGC 7049	Backlit Dust-Lane Galaxy	Wide-field view of NGC 7049 (ground-based image)
1386	heic1717d	NGC 4993	of NGC 4993	Galaxy Portrait	Wide-field view of NGC 4993 (ground-based view)
1388	heic0911d	NGC 4522	Digitized Sky Survey of NGC 4522	Galaxy Portrait	Digitized Sky Survey Image of NGC 4522 (ground-based image)
1389	heic2310d	Galaxy cluster MACS1416 (Hubble and Webb images)	Galaxy cluster MACS1416 ( and Webb images	Galaxy Cluster	Galaxy cluster MACS1416 (Hubble and Webb images)
1390	heic2310c	Galaxy cluster MACS0416 (Hubble and Webb composite image, annotated)	Galaxy cluster MACS0416	Galaxy Cluster	Galaxy cluster MACS0416 (Hubble and Webb composite image, annotated)
1397	opo1130a	Extended Groth Strip	Merging galaxies in the Extended Groth Strip	Galaxy Portrait	Merging galaxies in the Extended Groth Strip
1398	heic0813e	Abell 1656	Abell 1656	Galaxy Cluster	Wide-field view of the Coma Galaxy Cluster (DSS2 excerpt, ground-based image)
1399	heic1805b	Arp 256	of Arp 256	Galaxy Portrait	Wide-field view of Arp 256 (ground-based image)
1402	heic1208b	NGC 3314 / NGC 3314A / NGC 3314B	The area around NGC 3314	Galaxy Portrait	The area around NGC 3314 (ground-based view)
1403	heic0914c	NGC 4710	A of the region around NGC 4710	Galaxy Portrait	A wide-field view of the region around NGC 4710 (ground-based image)
1404	heic0813d	Abell 1656	Abell 1656	Galaxy Cluster	Coma Galaxy Cluster (Detail 3)
1405	heic0813b	Abell 1656	Abell 1656	Galaxy Cluster	Coma Galaxy Cluster (Detail 1)
1407	potw1547a	2MASX J16270254+4328340	2MASX J16270254+4328340	Galaxy Portrait	The last waltz
1409	heic0910o	Mrk 817	Markarian 817	Galaxy Portrait	Composite image of Markarian 817 with COS spectrum
1410	heic0906b	Arp 194	Constellation region near Arp 194	Galaxy Portrait	Constellation region near Arp 194 (ground-based image)
1411	opo0917b	MACS J0717.5+3745	MACS J0717.5+3745	Galaxy Cluster	Compass and scale image of MACS J0717
1412	heic0804d	NGC 1132	NGC 1132	Fossil Group Giant	NGC 1132 wide-field (ground-based image)
1413	heic0804e	NGC 1132	of NGC 1132 vicinity	Fossil Group Giant	Wide-field view of NGC 1132 vicinity (ground-based image)
1418	opo0737b	3C 321	3C 321	Galaxy Portrait	Multi-panel image of 3C 321
1424	heic0709c	ZwCl 457-28	ZwCl 457-28	Galaxy Cluster	Galaxy Cluster Collision
1425	heic0709d	ZwCl0024+1652	ZwCl0024+1652	Galaxy Cluster	Wide-field image of the ZwCl0024+1652 region (ground-based image)
1427	heic0706b	NGC 1672	NGC 1672 in Dorado	Spiral-Arm Stellar Nursery	NGC 1672 in Dorado (ground-based image)
1428	heic0705c	Abell 2667	Abell 2667	Galaxy Cluster	Wide field image of Abell 2667 region (ground-based image)
1429	opo0708b	ESO 325-G004	Abell S0740	Galaxy Portrait	ESO 325-G004: detailing the big picture
1433	opo0651e	MS 0735.6+742	MS 0735.6+742	Galaxy Cluster	Radio Image of Galaxy Cluster MS 0735
1434	opo0651d	MS 0735.6+742	MS 0735.6+742	Galaxy Cluster	Visible-Light Image of Galaxy Cluster MS 0735
1435	opo0651a	MS 0735.6+742	MS 0735.6+742	Galaxy Cluster	Galaxy cluster MS 0735
1436	opo0651c	MS 0735.6+742	MS 0735.6+742	Galaxy Cluster	X-ray Image of Galaxy Cluster MS 0735
1437	opo0651b	MS 0735.6+742	MS 0735.6+742	Galaxy Cluster	Composite Image of Galaxy Cluster MS 0735
1438	heic0616e	Small Magellanic Cloud	47 Tucanae	Globular Cluster	Globular cluster 47 Tucanae and the Small Magellanic Cloud (ground-based image)
1441	heic0614c	LEDA 2826829	MRC 1138-262	Galaxy Portrait	Wide-field image of the Spiderweb Galaxy (ground-based image)
1443	opo0624b	NGC 5866	Full ACS of NGC 5866	Galaxy Portrait	Full ACS image of NGC 5866
1446	opo0620b	GRB980703	GRB980703	Galaxy Portrait	Gamma-ray burst host galaxy GRB980703
1447	opo0620d	GRB990712	GRB990712	Galaxy Portrait	Gamma-ray burst host galaxy GRB990712
1448	opo0620e	GRB000926	GRB000926	Galaxy Portrait	Gamma-ray burst host galaxy GRB000926
1449	opo0620g	GRB030329	GRB030329	Galaxy Portrait	Gamma-ray burst host galaxy GRB030329
1450	opo0620c	GRB990705	GRB990705	Galaxy Portrait	Gamma-ray burst host galaxy GRB990705
1462	opo0607c	NGC 1309	Full ACS field of NGC 1309	Galaxy Portrait	Full ACS field of NGC 1309
1463	opo0607b	NGC 1309	SN 2002fk	Supernova Host Galaxy	Lick observatory ground-based image of SN2002fk in NGC 1309
1466	opo0532d	SDSS J120540.43+491029.3	Einstein Ring Gravitational Lens SDSS J120540.43+491029.3	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J120540.43+491029.3
1467	opo0532i	SDSS J232120.93-093910.2	Einstein Ring Gravitational Lens SDSS J232120.93-093910.2	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J232120.93-093910.2
1468	opo0532g	SDSS J162746.44-005357.5	Einstein Ring Gravitational Lens SDSS J162746.44-005357.5	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J162746.44-005357.5
1469	opo0532b	SDSS J073728.45+321618.5	Einstein Ring Gravitational Lens SDSS J073728.45+321618.5	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J073728.45+321618.5
1471	opo0532e	SDSS J125028.25+052349.0	Einstein Ring Gravitational Lens SDSS J125028.25+052349.0	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J125028.25+052349.0
1472	opo0532f	SDSS J140228.21+632133.5	Einstein Ring Gravitational Lens SDSS J140228.21+632133.5	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J140228.21+632133.5
1473	opo0532h	SDSS J163028.15+452036.2	Einstein Ring Gravitational Lens SDSS J163028.15+452036.2	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J163028.15+452036.2
1474	opo0532c	SDSS J095629.77+510006.6	Einstein Ring Gravitational Lens SDSS J095629.77+510006.6	Gravitational Lens	Einstein Ring Gravitational Lens: SDSS J095629.77+510006.6
1483	opo0423b	NGC 2403	SN 2004dj	Supernova Host Galaxy	Galaxy NGC 2403: Before and After Supernova 2004dj Outburst
1484	opo0423d	NGC 2403	NGC 2403 and	Galaxy Portrait	NGC 2403: Ground-based and Hubble View
1485	opo0423c	NGC 2403	SN 2004dj	Supernova Host Galaxy	NGC 2403: Annotated Hubble View
1488	opo0415b	AM 0644-741	AM 0644-741	Galaxy Portrait	Full HST ACS Image of AM 0644-741
1489	opo0413e	NGC 300 / IRAS 00525-3757	NGC 300 / IRAS 00525-3757	Galaxy Portrait	Hubble sees stars as numerous as grains of sand in nearby galaxy
1495	heic0404d	Abell 2218	Abell 2218	Galaxy Cluster	Digitized Sky Survey 2 wide-angle image of Abell 2218 (ground-based image)
1496	heic0404c	Abell 2218	Abell 2218	Galaxy Cluster	A ground-based wide-angle image of Abell 2218
1497	opo0402a	Abell 2125	Abell 2125	Galaxy Cluster	Too Fast, Too Furious: A Galaxy's Fatal Plunge
1498	opo0402e	Abell 2125	Abell 2125	Galaxy Cluster	Galaxy C153 in Cluster Abell 2125 in Radio (VLA)
1499	opo0402d	Abell 2125	Abell 2125	Galaxy Cluster	Galaxy C153 in Cluster Abell 2125 in X-ray (Chandra)
1500	opo0402g	Abell 2125	Abell 2125	Galaxy Cluster	A Disintegrating Galaxy Plows Through Space (artist's impression)
1501	opo0402b	Abell 2125	Abell 2125	Galaxy Cluster	Galaxy C153 in Cluster Abell 2125 (Composite)
1502	opo0402f	Abell 2125	Abell 2125	Galaxy Cluster	Galaxy C153 in Cluster Abell 2125 from the Ground (KPNO)
1504	opo0324g	NGC 3370 / IRAS 10444+1732	NGC 3370 / IRAS 10444+1732	Supernova Host Galaxy	Details from ACS Image of NGC 3370: Edge of Galaxy (Region 2)
1505	opo0324f	NGC 3370 / IRAS 10444+1732	NGC 3370 / IRAS 10444+1732	Supernova Host Galaxy	Details from ACS Image of NGC 3370: Edge of Galaxy (Region 1)
1507	opo0324d	NGC 3370 / IRAS 10444+1732	Details from ACS of NGC 3370	Supernova Host Galaxy	Details from ACS Image of NGC 3370
1510	opo0324e	NGC 3370 / IRAS 10444+1732	NGC 3370 / IRAS 10444+1732	Supernova Host Galaxy	Details from ACS Image of NGC 3370: Center of Galaxy
1511	opo0324c	NGC 3370 / IRAS 10444+1732	SN 1994AE	Supernova Host Galaxy	Comparison of Ground and ACS Images of NGC 3370
1512	heic0309c	CL0024+1654	CL0024+1654	Galaxy Cluster	Ground-based image of the galaxy cluster CL0024+1654
1516	opo0223b	NGC 4291 / NGC 4319 / Mrk 205	Markarian 205	Galaxy Portrait	DSS image of NGC 4319 and NGC 4291 (ground-based image)
1517	opo0223c	NGC 4319 / Mrk 205	QSO B1219+756	Galaxy Portrait	Annotated Image of NGC 4319 and Markarian 205
1518	opo0223d	Mrk 205	Markarian 205	Galaxy Portrait	Annotated image of Markarian 205 and companion
1520	heic0207n	NGC 4013 / IRAS 11559+4413	NGC 4013	Galaxy Portrait	NGC 4013
1522	heic0207o	NGC 4013 / IRAS 11559+4413	NGC 4013	Galaxy Portrait	NGC 4013
1523	opo0203b	NGC 4622	NGC 4622	Galaxy Portrait	NGC 4622
1524	opo0202d	I Zw 18	I Zw 18	Galaxy Portrait	Hubble Shot of I Zw 18
1525	opo0202c	I Zw 18	I Zw 18	Galaxy Portrait	Going, Going, Almost Gone
1526	opo0202f	I Zw 18	I Zw 18	Galaxy Portrait	Hubble Simulation of I Zw 18
1527	opo0202e	I Zw 18	I Zw 18	Galaxy Portrait	Hubble Simulation of I Zw 18
1531	heic0106k	NGC 1512 / IRAS 04022-4329	of NGC 1512 (WFPC2 overlay	Barred Spiral Galaxy	Ground-based view of NGC 1512 (WFPC2 overlay)
1532	heic0106l	NGC 1512 / IRAS 04022-4329	of NGC 1512	Barred Spiral Galaxy	Ground-based view of NGC 1512
1533	heic0103d	M 81 / M 82 / NGC 3031 / NGC 3034	of two galaxy neighbours M81 and M82	Galaxy Portrait	Ground-based view of two galaxy neighbours: M81 and M82
1534	heic0103f	M 82 / NGC 3034	close-up of M82	Galaxy Portrait	Ground-based close-up view of M82
1535	heic0102b	NGC 2903 / IRAS 09293+2143	NGC 2903 / IRAS 09293+2143	Barred Spiral Galaxy	Star Clusters and Circumnuclear Ring in the Centre of NGC 2903 (NICMOS)
1536	heic0102c	NGC 2903 / IRAS 09293+2143	Overview of NGC 2903	Barred Spiral Galaxy	Overview of NGC 2903 (ground-based)
1537	opo0104b	NGC 3310 / IRAS 10356+5345	Spiral Galaxy NGC 3310	Starburst Galaxy	Spiral Galaxy NGC 3310
1540	heic0005a	Abell 1835	Abell 1835	Galaxy Cluster	Remote Starburst Galaxy J1/J2 Lensed by Abell 1835
1541	heic0005d	J14011+0252	J1/J2	Starburst Galaxy	Remote Starburst Galaxy J1/J2 (2)
1542	heic0003a	ESO 184-82	GRB 980425	Galaxy Portrait	First high-resolution details in gamma-ray burst host galaxy
1543	heic0003d	ESO 184-82	GRB 980425	Galaxy Portrait	Blow-up of area around GRB 980425 (enlarged version)
1544	heic0003c	ESO 184-82	GRB 980425	Galaxy Portrait	Blow-up of area around GRB 980425
1545	opo0021c	NGC 4438 / IRAS 12252+1317	Active Galaxy NGC 4438	Active Galaxy	Active Galaxy NGC 4438
1546	heic0002a	NGC 4450	NGC 4450	Active Galaxy	Swirling Gas Disk around Black Hole in Galaxy NGC 4450
1550	opo9940c	M 32 / NGC 221 / IRAS 00399+4035	of M32 with the STIS field outlined.	Galaxy Portrait	Ground-based image of M32 with the STIS field outlined.
1551	heic9902j	NGC 5689 / IRAS 14337+4857	NGC 5689 / IRAS 14337+4857	Galaxy Portrait	Central bulges of piral galaxies - NGC 5689 (Hubble NICMOS and WFPC2 view)
1552	heic9902d	NGC 1365 / IRAS 03317-3618	NGC 1365 / IRAS 03317-3618	Great Barred Spiral	Starry bulges yield secrets to galaxy growth (Hubble WFPC2 view)
1553	heic9902m	NGC 7537	Central Bulges of Spiral Galaxies - NGC 7537	Spiral Galaxy	Central Bulges of Spiral Galaxies - NGC 7537 (Ground-Based View)
1554	heic9902l	NGC 5965 / IRAS 15328+5651	NGC 5965 / IRAS 15328+5651	Galaxy Portrait	Central bulges of piral galaxies - NGC 5965 (Hubble NICMOS and WFPC2 view)
1555	heic9902i	NGC 5689 / IRAS 14337+4857	Central bulges of piral galaxies - NGC 5689	Galaxy Portrait	Central bulges of piral galaxies - NGC 5689 (ground-based view)
1556	heic9902h	NGC 5838 / IRAS 15029+0217	NGC 5838 / IRAS 15029+0217	Spiral Galaxy	Central Bulges of Spiral Galaxies - NGC 5838 (Hubble NICMOS and WFPC2 View)
1558	heic9902k	NGC 5965 / IRAS 15328+5651	Central bulges of piral galaxies - NGC 5965	Galaxy Portrait	Central bulges of piral galaxies - NGC 5965 (ground-based view)
1559	heic9902g	NGC 5838 / IRAS 15029+0217	Central bulges of spiral galaxies - NGC 5838	Spiral Galaxy	Central bulges of spiral galaxies - NGC 5838 (ground-based image)
1564	opo9928i	MS 1054-03	MS 1054-03	Galaxy Cluster	Galaxy Cluster MS 1054-03
